cap-diameter,cap-shape,gill-attachment,gill-color,stem-height,stem-width,stem-color,season,edible
943,5,5,0,0.9028048009253248,2048,10,0.9431945538974952,0
996,2,5,9,1.1693970624159538,2202,0,1.8042727086281731,0
861,2,5,9,0.7356872638714977,2085,10,0.9431945538974952,0
1014,2,5,9,0.42532612362867595,1988,10,1.8042727086281731,0
1047,2,5,9,0.0194692479265244,1763,10,0.9431945538974952,0
978,2,5,0,0.8749518780830203,2142,10,0.9431945538974952,0
941,2,5,9,0.5446957929528382,2129,10,1.8042727086281731,0
863,5,5,0,0.5924436606825031,1966,10,1.8042727086281731,0
773,5,5,0,0.09507003849849381,1753,0,1.8042727086281731,0
1006,5,5,9,0.910762778880269,2093,0,1.8042727086281731,0
1027,2,5,9,0.3537043220341786,1971,0,0.9431945538974952,0
1073,2,5,0,0.30197746532704167,1768,10,0.9431945538974952,0
816,5,5,0,0.0194692479265244,1757,10,0.9431945538974952,0
942,2,5,0,0.5128638811330616,1959,0,0.9431945538974952,0
834,2,5,9,0.6481495063671121,1754,10,0.9431945538974952,0
854,2,5,0,0.03140621485894062,1938,0,0.9431945538974952,0
1366,5,5,0,1.3763044892445015,2139,0,1.8042727086281731,0
1054,5,5,9,0.6004016386374472,1900,0,1.8042727086281731,0
808,5,5,9,0.6600864732995283,2091,10,0.9431945538974952,0
659,2,5,0,0.321872410214402,1821,10,0.9431945538974952,0
1098,2,5,9,0.34972533305670656,1917,0,0.9431945538974952,0
773,2,5,0,0.695897374096777,1847,10,0.9431945538974952,0
885,5,5,0,0.2940194873720975,2106,10,0.9431945538974952,0
808,5,5,9,0.46113702442592464,1845,10,0.9431945538974952,0
895,2,5,9,0.2272280686767442,1613,0,0.9431945538974952,0
1135,5,5,9,0.4014521897638435,1901,0,0.9431945538974952,0
704,2,5,9,0.7476242308039139,2042,10,0.9431945538974952,0
1017,5,5,9,0.6362125394346959,2034,0,1.8042727086281731,0
789,5,5,9,0.11581637730752611,1650,10,1.8042727086281731,0
1055,2,5,0,0.8431199662632437,1935,10,1.8042727086281731,0
641,2,5,0,0.0035532920166361052,1915,0,0.9431945538974952,0
876,5,5,9,0.7157923189841373,2172,0,1.8042727086281731,0
898,2,5,0,0.34176735510176237,1786,0,0.9431945538974952,0
1040,2,5,0,0.7874141205786347,1850,0,0.9431945538974952,0
932,2,5,0,0.46113702442592464,2001,0,1.8042727086281731,0
687,2,5,9,0.2462716196424326,1896,10,0.9431945538974952,0
1235,5,5,9,1.0022795253621266,2128,10,0.9431945538974952,0
917,5,5,9,0.8510779442181878,2043,10,0.9431945538974952,0
729,5,5,0,0.23433465271001638,1854,0,0.9431945538974952,0
824,2,5,0,0.699876363074249,2032,0,1.8042727086281731,0
738,5,5,9,0.13485992827321455,1788,10,0.9431945538974952,0
1037,2,5,0,0.6521284953445842,1977,10,1.8042727086281731,0
1125,2,5,9,0.4770529803358129,2020,0,0.9431945538974952,0
990,2,5,9,0.2940194873720975,1872,10,0.9431945538974952,0
630,2,5,0,0.2621875755523209,1887,0,0.9431945538974952,0
913,5,5,9,1.133586161618705,2059,0,1.8042727086281731,0
1054,5,5,0,0.4929689362457012,1906,0,0.9431945538974952,0
1068,5,5,0,1.1972499852582583,2005,10,0.9431945538974952,0
1400,5,5,9,1.0380904261593753,2224,0,1.8042727086281731,0
1101,2,5,9,0.910762778880269,2101,10,1.8042727086281731,0
1155,5,5,0,0.7953720985335788,2081,0,0.9431945538974952,0
1266,2,5,9,0.9226997458126852,1776,10,0.9431945538974952,0
989,2,5,9,0.05130115974630099,1566,10,0.9431945538974952,0
1007,5,5,0,0.807309065465995,2088,0,0.9431945538974952,0
903,5,5,9,0.45317904647098045,1989,0,0.9431945538974952,0
1139,5,5,0,0.588464671705031,2003,10,0.9431945538974952,0
935,2,5,0,1.1693970624159538,2076,0,1.8042727086281731,0
1031,5,5,9,0.8470989552407158,2084,0,1.8042727086281731,0
938,2,5,9,0.2025027408902398,1893,10,0.9431945538974952,0
922,2,5,9,0.8311829993308275,2066,10,1.8042727086281731,0
750,5,5,0,0.863014911150604,2064,0,1.8042727086281731,0
1142,5,5,9,0.7396662528489698,1948,10,1.8042727086281731,0
620,5,5,9,0.5009269142006454,1941,10,0.9431945538974952,0
709,2,5,0,0.7794561426236906,1892,0,0.9431945538974952,0
1222,2,5,9,0.8351619883082996,2126,10,0.9431945538974952,0
1057,5,5,9,1.0898172828665122,2251,0,1.8042727086281731,0
1046,2,5,9,0.7874141205786347,1914,0,0.9431945538974952,0
815,2,5,9,0.6083596165923914,1897,10,0.9431945538974952,0
866,2,5,9,0.2184186968001281,1883,10,0.9431945538974952,0
1019,2,5,0,0.9943215474071825,2037,0,0.9431945538974952,0
1047,5,5,0,0.640191528412168,2078,10,1.8042727086281731,0
1067,2,5,0,0.5844856827275589,2000,10,0.9431945538974952,0
771,5,5,9,0.536737814997894,1677,10,0.9431945538974952,0
1090,2,5,9,0.7993510875110509,1949,10,0.9431945538974952,0
917,2,5,0,0.9386157017225735,2018,10,0.9431945538974952,0
889,2,5,9,0.7555822087588581,2090,10,0.9431945538974952,0
1005,2,5,9,0.4452210685160363,1864,0,0.9431945538974952,0
813,5,5,9,0.47307399135834083,1894,10,1.8042727086281731,0
881,5,5,0,0.807309065465995,1843,10,1.8042727086281731,0
884,5,5,9,0.40543117874131557,1927,10,0.9431945538974952,0
1026,2,5,0,0.8272040103533554,1936,0,0.9431945538974952,0
1120,5,5,0,0.7993510875110509,1864,0,0.9431945538974952,0
1022,5,5,9,0.14679689520563077,2123,0,1.8042727086281731,0
1174,5,5,0,0.6163175945473355,1928,10,0.9431945538974952,0
1019,2,5,0,0.863014911150604,2000,10,1.8042727086281731,0
993,2,5,9,0.803330076488523,1997,0,1.8042727086281731,0
796,5,5,9,0.16754323401466306,1681,10,1.8042727086281731,0
718,2,5,9,0.6163175945473355,1750,0,1.8042727086281731,0
1058,2,5,9,0.7754771536462185,2078,0,0.9431945538974952,0
629,5,5,9,0.5526537709077823,1918,10,0.9431945538974952,0
1000,5,5,0,0.3855362338539552,1865,0,1.8042727086281731,0
699,2,5,9,0.373599266921539,1999,10,0.9431945538974952,0
928,2,5,0,0.16669184009299115,1811,0,0.9431945538974952,0
886,2,5,0,0.7675191756912743,1751,0,1.8042727086281731,0
563,5,5,0,0.03936419281388477,1603,10,0.9431945538974952,0
671,5,5,0,0.5526537709077823,2065,0,1.8042727086281731,0
566,2,5,0,0.27497593640640905,1477,0,0.9431945538974952,0
1106,5,5,0,0.38951522283142725,1965,10,0.9431945538974952,0
1130,2,5,0,0.9187207568352131,2057,10,1.8042727086281731,0
671,2,5,0,0.5566327598852544,1766,10,1.8042727086281731,0
1339,2,5,9,0.7913931095561068,2221,10,0.9431945538974952,0
839,5,5,9,0.4651160134033967,2179,10,0.9431945538974952,0
942,5,5,0,0.8232250213758834,2025,10,1.8042727086281731,0
1025,2,5,0,0.6004016386374472,1969,0,1.8042727086281731,0
1010,2,5,9,0.588464671705031,2111,0,0.9431945538974952,0
535,5,5,0,0.5486747819303103,1891,10,0.9431945538974952,0
1037,5,5,9,0.4571580354484525,1923,0,1.8042727086281731,0
901,2,5,9,0.3855362338539552,2011,0,1.8042727086281731,0
1051,2,5,0,0.42532612362867595,1862,0,0.9431945538974952,0
676,5,5,9,0.34972533305670656,1814,0,0.9431945538974952,0
853,2,5,9,0.48898994726822914,1961,0,0.9431945538974952,0
902,5,5,9,0.23433465271001638,1978,0,0.9431945538974952,0
670,5,5,0,0.3099354432819858,1434,10,0.9431945538974952,0
949,5,5,9,0.7317082748940257,2229,0,1.8042727086281731,0
661,2,5,0,0.3147658261811298,1537,10,1.8042727086281731,0
1015,2,5,9,0.9187207568352131,2136,10,0.9431945538974952,0
1093,5,5,9,1.3524305553796692,2086,10,1.8042727086281731,0
962,2,5,0,0.3099354432819858,1881,10,0.9431945538974952,0
832,2,5,9,0.4452210685160363,1875,0,0.9431945538974952,0
798,5,5,9,0.04817356469050085,1801,0,1.8042727086281731,0
999,5,5,0,0.6799814181868887,1746,10,0.9431945538974952,0
1072,5,5,9,1.022174470249487,1957,10,1.8042727086281731,0
1181,5,5,0,0.699876363074249,2314,0,1.8042727086281731,0
1200,2,5,0,0.46909500238086876,1978,10,1.8042727086281731,0
987,5,5,9,0.3656412889665948,1853,10,0.9431945538974952,0
983,5,5,9,0.5566327598852544,1981,10,0.9431945538974952,0
854,5,5,9,0.2621875755523209,1701,10,0.9431945538974952,0
1021,2,5,9,0.4651160134033967,1806,10,0.9431945538974952,0
969,5,5,0,0.10700700543091003,1808,0,0.9431945538974952,0
1003,5,5,0,0.699876363074249,1948,0,0.9431945538974952,0
1093,5,5,0,0.27014555350726505,1903,10,0.9431945538974952,0
816,2,5,0,0.8948468229703807,1951,0,1.8042727086281731,0
1026,5,5,0,0.9266787347901573,2079,0,1.8042727086281731,0
848,5,5,9,0.31789342123692993,1841,10,0.9431945538974952,0
950,5,5,0,0.13883891725068662,1899,0,0.9431945538974952,0
998,5,5,9,0.9784055914972942,2113,10,1.8042727086281731,0
1056,5,5,9,0.4929689362457012,1819,10,1.8042727086281731,0
994,2,5,9,1.0102375033170707,2257,0,1.8042727086281731,0
1023,2,5,9,0.30595645430451374,1878,10,1.8042727086281731,0
954,5,5,9,0.5208218590880057,1919,0,0.9431945538974952,0
867,2,5,9,0.6163175945473355,1860,10,0.9431945538974952,0
939,2,5,9,0.011511269971580253,1757,0,1.8042727086281731,0
800,2,5,0,0.6799814181868887,1987,10,1.8042727086281731,0
601,5,5,0,0.03140621485894062,1739,0,0.9431945538974952,0
1065,2,5,9,0.4014521897638435,2033,0,0.9431945538974952,0
884,2,5,7,0.30595645430451374,1991,10,1.8042727086281731,0
633,6,5,7,0.18345918992455137,1844,10,0.9431945538974952,0
762,6,5,7,0.5446957929528382,1980,10,0.9431945538974952,0
885,2,5,7,0.2820825204396813,2039,10,0.9431945538974952,0
917,6,5,3,1.0540063820692636,2190,10,0.9431945538974952,0
975,6,5,3,0.22637667475507225,2084,10,0.9431945538974952,0
844,6,5,3,0.46909500238086876,2147,10,1.8042727086281731,0
1067,2,5,3,0.3537043220341786,1999,10,0.9431945538974952,0
798,6,5,7,0.16669184009299115,1919,10,0.9431945538974952,0
851,6,5,7,0.6720234402319445,2082,10,0.9431945538974952,0
991,2,5,7,0.4014521897638435,1868,10,1.8042727086281731,0
840,5,5,7,0.49694792522317327,1953,10,0.9431945538974952,0
912,5,5,3,0.3258513991918741,1938,10,0.9431945538974952,0
819,6,5,7,0.859035922173132,2031,10,0.9431945538974952,0
894,5,5,7,0.7834351316011626,2274,10,1.8042727086281731,0
865,5,5,3,0.6839604071643608,1809,10,0.9431945538974952,0
802,2,5,3,0.6879393961418329,2005,10,0.9431945538974952,0
646,6,5,7,0.3537043220341786,1885,10,1.8042727086281731,0
856,2,5,3,0.5168428701105336,1821,10,1.8042727086281731,0
636,2,5,7,0.11979536628499819,1794,10,1.8042727086281731,0
911,6,5,3,0.2900404983946254,1881,10,1.8042727086281731,0
653,6,5,3,0.44124207953856426,2054,10,1.8042727086281731,0
736,5,5,3,0.321872410214402,1899,10,0.9431945538974952,0
715,5,5,3,0.6919183851193049,2069,10,1.8042727086281731,0
901,5,5,7,0.28606150941715336,1725,10,0.9431945538974952,0
769,2,5,7,0.03140621485894062,1859,10,1.8042727086281731,0
852,6,5,7,0.5128638811330616,1848,10,1.8042727086281731,0
1079,5,5,3,0.8908678339929086,2073,10,0.9431945538974952,0
909,2,5,7,0.3983245947080434,1736,10,1.8042727086281731,0
1094,2,5,7,0.7635401867138022,2214,10,0.9431945538974952,0
746,2,5,7,0.12775334423994233,1825,10,0.9431945538974952,0
938,2,5,7,0.5773790986942867,1839,10,1.8042727086281731,0
803,6,5,3,0.48103196931328496,1997,10,0.9431945538974952,0
779,6,5,7,0.6561074843220562,2027,10,0.9431945538974952,0
841,6,5,3,0.25025060861990467,1809,10,0.9431945538974952,0
837,5,5,7,0.30197746532704167,2059,10,0.9431945538974952,0
679,6,5,7,0.03140621485894062,1784,10,1.8042727086281731,0
773,2,5,3,0.640191528412168,2012,10,0.9431945538974952,0
465,5,5,3,0.4619884183475966,1744,10,0.9431945538974952,0
931,2,5,3,0.540716803975366,1936,10,0.9431945538974952,0
971,6,5,7,0.9545316576324617,1998,10,0.9431945538974952,0
795,2,5,7,0.06721711565618929,1719,10,0.9431945538974952,0
583,5,5,7,0.270996947428937,1652,10,0.9431945538974952,0
922,6,5,3,1.1773550403708979,2180,10,1.8042727086281731,0
755,6,5,3,0.028278619803140486,1724,10,1.8042727086281731,0
913,2,5,3,0.5168428701105336,2116,10,1.8042727086281731,0
774,2,5,3,0.24229263066496054,1949,10,1.8042727086281731,0
859,2,5,3,0.33380937714681824,2112,10,1.8042727086281731,0
904,6,5,3,0.640191528412168,1915,10,1.8042727086281731,0
956,6,5,3,0.5805066937500868,2053,10,0.9431945538974952,0
718,2,5,7,0.07517509361113343,2000,10,0.9431945538974952,0
735,2,5,7,0.2550809915190487,1756,10,0.9431945538974952,0
866,2,5,7,0.6163175945473355,1838,10,0.9431945538974952,0
627,2,5,7,0.2940194873720975,1901,10,0.9431945538974952,0
924,2,5,3,0.27497593640640905,2077,10,0.9431945538974952,0
907,6,5,3,0.17862880702540737,1988,10,0.9431945538974952,0
775,2,5,3,0.751603219781386,1986,10,1.8042727086281731,0
634,6,5,7,0.43015650652781995,1878,10,1.8042727086281731,0
699,6,5,3,0.2670179584514649,1687,10,1.8042727086281731,0
1048,5,5,3,0.7874141205786347,2159,10,1.8042727086281731,0
817,5,5,3,0.751603219781386,1983,10,1.8042727086281731,0
791,5,5,7,0.6043806276149193,1820,10,0.9431945538974952,0
940,5,5,7,0.04817356469050085,1829,10,1.8042727086281731,0
651,5,5,3,0.6083596165923914,1955,10,1.8042727086281731,0
727,6,5,3,0.18260779600287944,1746,10,0.9431945538974952,0
724,5,5,3,0.17152222299213515,1879,10,0.9431945538974952,0
945,2,5,7,0.6879393961418329,1904,10,0.9431945538974952,0
794,6,5,7,0.6561074843220562,2052,10,0.9431945538974952,0
900,5,5,7,0.2025027408902398,2065,10,1.8042727086281731,0
603,6,5,3,0.03623659775808463,1929,10,0.9431945538974952,0
850,2,5,3,0.17067082907046321,1825,10,1.8042727086281731,0
923,2,5,7,0.5088848921555895,1922,10,0.9431945538974952,0
960,2,5,3,0.8868888450154365,2056,10,0.9431945538974952,0
690,5,5,3,0.14281790622815868,2158,10,0.9431945538974952,0
844,2,5,7,0.24229263066496054,2080,10,1.8042727086281731,0
730,2,5,7,0.22239768577760016,1860,10,1.8042727086281731,0
660,6,5,3,0.40941016771878763,1955,10,1.8042727086281731,0
798,6,5,7,0.13088093929574246,1776,10,1.8042727086281731,0
783,5,5,7,0.266166564529793,1686,10,0.9431945538974952,0
838,5,5,3,0.18743817890202344,1988,10,0.9431945538974952,0
780,6,5,3,0.02032064184819634,2138,10,1.8042727086281731,0
721,2,5,3,0.08711206054354965,1784,10,0.9431945538974952,0
827,5,5,3,0.23433465271001638,1999,10,0.9431945538974952,0
824,2,5,7,0.28606150941715336,2151,10,1.8042727086281731,0
813,6,5,7,0.14366930014983062,2000,10,1.8042727086281731,0
838,6,5,3,0.4571580354484525,1810,10,0.9431945538974952,0
701,5,5,3,0.21529110174432797,1487,10,0.9431945538974952,0
743,5,5,7,0.1269019503182704,2025,10,1.8042727086281731,0
1037,5,5,3,0.37757825589901106,2090,10,0.9431945538974952,0
797,5,5,3,0.8311829993308275,2080,10,0.9431945538974952,0
593,5,5,3,0.37047167186573887,1664,10,1.8042727086281731,0
853,2,5,7,0.429305112606148,1982,10,1.8042727086281731,0
725,6,5,7,0.39747320078637144,1910,10,0.9431945538974952,0
624,2,5,3,0.6481495063671121,1768,10,0.9431945538974952,0
858,5,5,3,0.14281790622815868,2088,10,0.9431945538974952,0
813,6,5,7,0.09904902747596588,1752,10,1.8042727086281731,0
850,5,5,7,0.48103196931328496,1953,10,1.8042727086281731,0
677,6,5,3,0.35455571595585056,1668,10,0.9431945538974952,0
858,5,5,7,0.41821953959540376,1798,10,1.8042727086281731,0
797,2,5,3,0.22637667475507225,1754,10,0.9431945538974952,0
1048,6,5,7,0.7476242308039139,2013,10,1.8042727086281731,0
863,6,5,3,0.7396662528489698,2086,10,1.8042727086281731,0
839,6,5,7,0.321872410214402,2052,10,0.9431945538974952,0
682,5,5,3,0.23831364168748848,1993,10,0.9431945538974952,0
868,2,5,3,0.378429649820683,1870,10,0.9431945538974952,0
937,2,5,3,0.7754771536462185,1906,10,0.9431945538974952,0
882,5,5,7,0.3934942118088994,1882,10,0.9431945538974952,0
771,2,5,7,0.2462716196424326,1754,10,1.8042727086281731,0
925,6,5,3,0.9187207568352131,2226,10,0.9431945538974952,0
761,5,5,7,0.6242755725022796,1947,10,1.8042727086281731,0
824,2,5,3,0.08000547651027745,1695,10,0.9431945538974952,0
797,5,5,3,0.6202965835248075,2204,10,0.9431945538974952,0
918,6,5,3,0.7396662528489698,2088,10,1.8042727086281731,0
845,5,5,3,0.5725487157951427,2011,10,1.8042727086281731,0
635,6,5,3,0.04021558673555671,1991,10,0.9431945538974952,0
874,6,5,7,0.02742722588146855,1951,10,1.8042727086281731,0
748,5,5,3,0.23831364168748848,1806,10,1.8042727086281731,0
879,2,5,7,0.6879393961418329,2040,10,1.8042727086281731,0
795,6,5,3,0.48103196931328496,2290,10,1.8042727086281731,0
698,6,5,7,0.0194692479265244,1889,10,1.8042727086281731,0
757,5,5,7,0.5734001097168147,1667,10,1.8042727086281731,0
880,2,5,3,0.13088093929574246,2036,10,1.8042727086281731,0
766,6,5,3,0.4452210685160363,2047,10,0.9431945538974952,0
785,6,5,7,0.3855362338539552,1622,10,0.9431945538974952,0
1013,2,5,7,0.1905657739578236,2266,10,0.9431945538974952,0
708,2,5,7,0.163564245037191,1912,10,1.8042727086281731,0
785,2,5,3,0.18260779600287944,1761,10,0.9431945538974952,0
786,2,5,7,0.30595645430451374,1882,10,1.8042727086281731,0
978,6,5,3,0.8311829993308275,2140,10,1.8042727086281731,0
858,5,5,3,0.42532612362867595,2023,10,0.9431945538974952,0
716,2,5,7,0.4261775175503479,1837,10,1.8042727086281731,0
794,2,5,3,0.31078683720365774,1705,10,0.9431945538974952,0
807,5,5,3,0.3576833110116507,1895,10,0.9431945538974952,0
879,6,5,3,0.20648172986771188,1951,10,0.9431945538974952,0
822,5,5,3,0.055280148723773063,1625,10,1.8042727086281731,0
844,6,5,7,0.7874141205786347,2053,10,0.9431945538974952,0
589,6,5,3,0.1357113221948865,1695,10,1.8042727086281731,0
606,2,5,3,0.12377435526247026,1748,10,0.9431945538974952,0
959,6,5,7,0.7118133300066652,2207,10,1.8042727086281731,0
767,6,5,3,0.5685697268176706,1918,10,0.9431945538974952,0
844,2,5,3,0.17464981804793528,1807,10,0.9431945538974952,0
753,6,5,3,0.48898994726822914,1863,10,0.9431945538974952,0
672,6,5,7,0.23120705765421626,1792,10,1.8042727086281731,0
1052,2,5,3,1.3882414561769179,2307,10,1.8042727086281731,0
1022,2,5,3,1.0460484041143194,1941,10,0.9431945538974952,0
562,6,5,7,0.4221985285728758,1967,10,1.8042727086281731,0
874,5,5,7,0.13088093929574246,2058,10,0.9431945538974952,0
877,6,5,3,0.7157923189841373,2060,10,1.8042727086281731,0
804,6,5,7,0.04732217076882892,1699,10,1.8042727086281731,0
613,6,5,7,0.5176942640322055,1820,10,0.9431945538974952,0
1021,6,5,3,0.7237502969390814,1930,10,0.9431945538974952,0
781,2,5,7,0.40941016771878763,2051,10,1.8042727086281731,0
918,2,5,7,0.5645907378401985,1796,10,1.8042727086281731,0
872,5,5,3,0.751603219781386,2226,10,0.9431945538974952,0
733,5,5,7,0.12292296134079832,1699,10,1.8042727086281731,0
770,5,5,7,0.004404685938308043,1885,10,1.8042727086281731,0
855,6,5,7,0.04021558673555671,2012,10,0.9431945538974952,0
935,6,5,3,0.8152670434209391,2217,10,1.8042727086281731,0
914,5,5,3,0.49694792522317327,2174,10,1.8042727086281731,0
966,5,5,3,0.8351619883082996,2183,10,0.9431945538974952,0
895,2,5,3,0.43726309056109214,2017,10,1.8042727086281731,0
811,6,5,7,0.6362125394346959,2052,10,0.9431945538974952,0
609,6,5,3,0.19454476293529566,1860,10,1.8042727086281731,0
810,6,5,7,0.6680444512544724,2154,10,0.9431945538974952,0
780,5,5,7,0.7157923189841373,1993,10,1.8042727086281731,0
725,2,5,7,0.29799847634956955,1900,10,0.9431945538974952,0
914,6,5,7,0.23433465271001638,1952,10,1.8042727086281731,0
456,2,5,3,0.09592143242016575,1663,10,1.8042727086281731,0
811,5,5,3,0.7157923189841373,2055,10,0.9431945538974952,0
824,6,5,7,0.4014521897638435,1955,10,0.9431945538974952,0
751,2,5,3,1.2529558309428672,2145,10,1.8042727086281731,0
641,2,5,3,0.4571580354484525,1896,10,1.8042727086281731,0
818,2,5,3,0.04021558673555671,1646,10,0.9431945538974952,0
876,6,5,3,0.9545316576324617,2158,10,1.8042727086281731,0
779,6,5,7,0.3099354432819858,1801,10,0.9431945538974952,0
829,5,5,3,0.5606117488627265,2027,10,1.8042727086281731,0
791,6,5,7,0.09109104952102173,1873,10,1.8042727086281731,0
584,6,5,3,0.007532280994108179,1869,10,0.9431945538974952,0
946,2,5,3,0.7277292859165536,2284,10,0.9431945538974952,0
689,5,5,3,0.34972533305670656,1916,10,0.9431945538974952,0
718,5,5,3,0.42532612362867595,1926,10,0.9431945538974952,0
1038,5,5,3,1.2688717868527557,2326,10,0.9431945538974952,0
867,5,5,7,0.04732217076882892,2104,10,1.8042727086281731,0
781,2,5,3,0.45800942937012445,1473,10,0.9431945538974952,0
828,5,5,3,0.6242755725022796,2025,10,1.8042727086281731,0
889,5,5,7,0.46909500238086876,2068,10,0.9431945538974952,0
931,5,5,7,0.6760024292094166,1995,10,0.9431945538974952,0
686,6,5,3,0.26303896947399286,1938,10,1.8042727086281731,0
841,2,5,3,0.15560626708224684,1774,10,1.8042727086281731,0
